card_id,pokemon_name,pokedex_number,types,rarity,artist,image_url,community_score,llm_score,feature_bonus,final_cuteness,cuteness_tier,llm_reason
smp-SM27,Turtonator,776.0,Fire,Promo,TOKIYA,https://images.pokemontcg.io/smp/SM27_hires.png,7.5,5.0,1.0,6.6667,B,
base6-30,Moltres,146.0,Fire,Rare,Mitsuhiro Arita,https://images.pokemontcg.io/base6/30_hires.png,7.5,5.0,1.0,6.6667,B,
base2-52,Exeggcute,102.0,Grass,Common,Mitsuhiro Arita,https://images.pokemontcg.io/base2/52_hires.png,7.0,5.0,1.5,6.6667,B,
swsh6-42,Drizzile,817.0,Water,Uncommon,Mitsuhiro Arita,https://images.pokemontcg.io/swsh6/42_hires.png,8.5,5.0,0.0,6.6667,B,
bw7-17,Lilligant,549.0,Grass,Rare,Kanako Eo,https://images.pokemontcg.io/bw7/17_hires.png,8.5,5.0,0.0,6.6667,B,
sm2-17,Turtonator,776.0,Fire,Rare,Shin Nagasawa,https://images.pokemontcg.io/sm2/17_hires.png,7.5,5.0,1.0,6.6667,B,
swsh8-197,Goodra,706.0,Dragon,Rare,Nagomi Nijo,https://images.pokemontcg.io/swsh8/197_hires.png,8.5,5.0,0.0,6.6667,B,
swsh8-198,Turtonator,776.0,Dragon,Uncommon,Ryuta Fuse,https://images.pokemontcg.io/swsh8/198_hires.png,7.5,5.0,1.0,6.6667,B,
swsh8-203,Blissey,242.0,Colorless,Rare,Mizue,https://images.pokemontcg.io/swsh8/203_hires.png,8.5,5.0,0.0,6.6667,B,
sv2-15,Meowscarada ex,908.0,Grass,Double Rare,5ban Graphics,https://images.pokemontcg.io/sv2/15_hires.png,8.5,5.0,0.0,6.6667,B,
base5-49,Abra,63.0,Psychic,Common,Sumiyoshi Kizuki,https://images.pokemontcg.io/base5/49_hires.png,7.5,5.0,1.0,6.6667,B,
bw1-10,Lilligant,549.0,Grass,Rare,Atsuko Nishida,https://images.pokemontcg.io/bw1/10_hires.png,8.5,5.0,0.0,6.6667,B,
swshp-SWSH112,Cinderace,815.0,Fire,Promo,Anesaki Dynamic,https://images.pokemontcg.io/swshp/SWSH112_hires.png,8.5,5.0,0.0,6.6667,B,
pl3-48,Zapdos,145.0,Lightning,Rare,Kagemaru Himeno,https://images.pokemontcg.io/pl3/48_hires.png,7.5,5.0,1.0,6.6667,B,
bw4-41,Zapdos,145.0,Lightning,Rare Holo,Ryo Ueda,https://images.pokemontcg.io/bw4/41_hires.png,7.5,5.0,1.0,6.6667,B,
me1-40,Drizzile,817.0,Water,Common,,https://images.pokemontcg.io/me1/40_hires.png,8.5,5.0,0.0,6.6667,B,
me1-54,Abra,63.0,Psychic,Common,,https://images.pokemontcg.io/me1/54_hires.png,7.5,5.0,1.0,6.6667,B,
sm9-19,Moltres,146.0,Fire,Rare Holo,Shin Nagasawa,https://images.pokemontcg.io/sm9/19_hires.png,7.5,5.0,1.0,6.6667,B,
swsh6-28,Cinderace,815.0,Fire,Rare Holo,Ryuta Fuse,https://images.pokemontcg.io/swsh6/28_hires.png,8.5,5.0,0.0,6.6667,B,
swsh5-113,Lickitung,108.0,Colorless,Common,HYOGONOSUKE,https://images.pokemontcg.io/swsh5/113_hires.png,7.5,5.0,1.0,6.6667,B,
swsh5-43,Bruxish,779.0,Water,Uncommon,Misa Tsutsui,https://images.pokemontcg.io/swsh5/43_hires.png,7.5,5.0,1.0,6.6667,B,
rsv10pt5-106,Dewott,502.0,Water,Illustration Rare,Taira Akitsu,https://images.pokemontcg.io/rsv10pt5/106_hires.png,8.5,5.0,0.0,6.6667,B,
bwp-BW49,Lilligant,549.0,Grass,Promo,Naoki Saito,https://images.pokemontcg.io/bwp/BW49_hires.png,8.5,5.0,0.0,6.6667,B,
sm2-59,Dhelmise,781.0,Psychic,Rare Holo,Hasuno,https://images.pokemontcg.io/sm2/59_hires.png,7.5,5.0,1.0,6.6667,B,
bwp-BW48,Altaria,334.0,Dragon,Promo,HiRON,https://images.pokemontcg.io/bwp/BW48_hires.png,8.5,5.0,0.0,6.6667,B,
smp-SM53,Dhelmise,781.0,Psychic,Promo,Kouki Saitou,https://images.pokemontcg.io/smp/SM53_hires.png,7.5,5.0,1.0,6.6667,B,
rsv10pt5-22,Dewott,502.0,Water,Common,rika,https://images.pokemontcg.io/rsv10pt5/22_hires.png,8.5,5.0,0.0,6.6667,B,
sv3pt5-40,Wigglytuff ex,40.0,Colorless,Double Rare,Saki Hayashiro,https://images.pokemontcg.io/sv3pt5/40_hires.png,8.5,5.0,0.0,6.6667,B,
swsh6-87,Lycanroc,745.0,Fighting,Rare Holo,Teeziro,https://images.pokemontcg.io/swsh6/87_hires.png,8.5,5.0,0.0,6.6667,B,
swsh45-9,Dhelmise V,781.0,Grass,Rare Holo V,Eske Yoshinob,https://images.pokemontcg.io/swsh45/9_hires.png,7.5,5.0,1.0,6.6667,B,
swsh45sv-SV017,Cinderace,815.0,Fire,Rare Shiny,Hitoshi Ariga,https://images.pokemontcg.io/swsh45sv/SV017_hires.png,8.5,5.0,0.0,6.6667,B,
swsh45-19,Cinderace VMAX,815.0,Fire,Rare Holo VMAX,PLANETA Mochizuki,https://images.pokemontcg.io/swsh45/19_hires.png,8.5,5.0,0.0,6.6667,B,
xy9-8,Lilligant,549.0,Grass,Rare,Shin Nagasawa,https://images.pokemontcg.io/xy9/8_hires.png,8.5,5.0,0.0,6.6667,B,
base2-44,Rapidash,78.0,Fire,Uncommon,Mitsuhiro Arita,https://images.pokemontcg.io/base2/44_hires.png,8.5,5.0,0.0,6.6667,B,
dp4-32,Wigglytuff,40.0,Colorless,Rare,Kagemaru Himeno,https://images.pokemontcg.io/dp4/32_hires.png,8.5,5.0,0.0,6.6667,B,
ex16-2,Altaria,334.0,Colorless,Rare Holo,Ken Sugimori,https://images.pokemontcg.io/ex16/2_hires.png,8.5,5.0,0.0,6.6667,B,
swsh45sv-SV026,Drizzile,817.0,Water,Rare Shiny,Ryuta Fuse,https://images.pokemontcg.io/swsh45sv/SV026_hires.png,8.5,5.0,0.0,6.6667,B,
sv3pt5-63,Abra,63.0,Psychic,Common,Mitsuhiro Arita,https://images.pokemontcg.io/sv3pt5/63_hires.png,7.5,5.0,1.0,6.6667,B,
sv3pt5-90,Shellder,90.0,Water,Common,Nelnal,https://images.pokemontcg.io/sv3pt5/90_hires.png,7.0,5.0,1.5,6.6667,B,
sv10-189,Rapidash,78.0,Fire,Illustration Rare,Rond,https://images.pokemontcg.io/sv10/189_hires.png,8.5,5.0,0.0,6.6667,B,
sv3pt5-78,Rapidash,78.0,Fire,Uncommon,Nurikabe,https://images.pokemontcg.io/sv3pt5/78_hires.png,8.5,5.0,0.0,6.6667,B,
xy7-64,Porygon,137.0,Colorless,Common,Yukiko Baba,https://images.pokemontcg.io/xy7/64_hires.png,7.5,5.0,1.0,6.6667,B,
sv10-30,Rapidash,78.0,Fire,Uncommon,SIE NANAHARA,https://images.pokemontcg.io/sv10/30_hires.png,8.5,5.0,0.0,6.6667,B,
swsh1-34,Cinderace,815.0,Fire,Rare Holo,Kouki Saitou,https://images.pokemontcg.io/swsh1/34_hires.png,8.5,5.0,0.0,6.6667,B,
bw11-38,Dewott,502.0,Water,Uncommon,Mizue,https://images.pokemontcg.io/bw11/38_hires.png,8.5,5.0,0.0,6.6667,B,
xy2-74,Goodra,706.0,Dragon,Rare Holo,5ban Graphics,https://images.pokemontcg.io/xy2/74_hires.png,8.5,5.0,0.0,6.6667,B,
base6-60,Rapidash,78.0,Fire,Uncommon,Mitsuhiro Arita,https://images.pokemontcg.io/base6/60_hires.png,8.5,5.0,0.0,6.6667,B,
sm115-66,Moltres & Zapdos & Articuno-GX,144.0,Colorless,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/sm115/66_hires.png,7.5,5.0,1.0,6.6667,B,
ex6-47,Porygon,137.0,Colorless,Uncommon,Tomoaki Imakuni,https://images.pokemontcg.io/ex6/47_hires.png,7.5,5.0,1.0,6.6667,B,
base3-54,Shellder,90.0,Water,Common,Mitsuhiro Arita,https://images.pokemontcg.io/base3/54_hires.png,7.0,5.0,1.5,6.6667,B,
sm75-50,Turtonator,776.0,Dragon,Uncommon,Sumiyoshi Kizuki,https://images.pokemontcg.io/sm75/50_hires.png,7.5,5.0,1.0,6.6667,B,
base4-65,Abra,63.0,Psychic,Common,Mitsuhiro Arita,https://images.pokemontcg.io/base4/65_hires.png,7.5,5.0,1.0,6.6667,B,
sm4-56,Bewear,760.0,Fighting,Rare Holo,Saya Tsuruta,https://images.pokemontcg.io/sm4/56_hires.png,8.5,5.0,0.0,6.6667,B,
sv9-85,Lycanroc,745.0,Fighting,Rare,Shiburingaru,https://images.pokemontcg.io/sv9/85_hires.png,8.5,5.0,0.0,6.6667,B,
swsh45sv-SV002,Dartrix,723.0,Grass,Rare Shiny,Masakazu Fukuda,https://images.pokemontcg.io/swsh45sv/SV002_hires.png,8.5,5.0,0.0,6.6667,B,
sv3pt5-137,Porygon,137.0,Colorless,Common,5ban Graphics,https://images.pokemontcg.io/sv3pt5/137_hires.png,7.5,5.0,1.0,6.6667,B,
sv3pt5-102,Exeggcute,102.0,Grass,Common,Shigenori Negishi,https://images.pokemontcg.io/sv3pt5/102_hires.png,7.0,5.0,1.5,6.6667,B,
sm1-10,Dartrix,723.0,Grass,Uncommon,Mizue,https://images.pokemontcg.io/sm1/10_hires.png,8.5,5.0,0.0,6.6667,B,
neo4-64,Exeggcute,102.0,Psychic,Common,Toshinao Aoki,https://images.pokemontcg.io/neo4/64_hires.png,7.0,5.0,1.5,6.6667,B,
sv3pt5-108,Lickitung,108.0,Colorless,Common,Saya Tsuruta,https://images.pokemontcg.io/sv3pt5/108_hires.png,7.5,5.0,1.0,6.6667,B,
swsh45-7,Dartrix,723.0,Grass,Uncommon,AKIRA EGAWA,https://images.pokemontcg.io/swsh45/7_hires.png,8.5,5.0,0.0,6.6667,B,
sv9-70,Dhelmise,781.0,Psychic,Common,Sanosuke Sakuma,https://images.pokemontcg.io/sv9/70_hires.png,7.5,5.0,1.0,6.6667,B,
me1-112,Bewear,760.0,Colorless,Common,,https://images.pokemontcg.io/me1/112_hires.png,8.5,5.0,0.0,6.6667,B,
sm9-18,Rapidash,78.0,Fire,Uncommon,Shigenori Negishi,https://images.pokemontcg.io/sm9/18_hires.png,8.5,5.0,0.0,6.6667,B,
swsh9-1,Exeggcute,102.0,Grass,Common,0313,https://images.pokemontcg.io/swsh9/1_hires.png,7.0,5.0,1.5,6.6667,B,
me2-14,Moltres,146.0,Fire,Rare,Kazumasa Yasukuni,https://images.pokemontcg.io/me2/14_hires.png,7.5,5.0,1.0,6.6667,B,
swsh4-48,Zapdos,145.0,Lightning,Rare Holo,AKIRA EGAWA,https://images.pokemontcg.io/swsh4/48_hires.png,7.5,5.0,1.0,6.6667,B,
pl1-22,Blissey,242.0,Colorless,Rare,Atsuko Nishida,https://images.pokemontcg.io/pl1/22_hires.png,8.5,5.0,0.0,6.6667,B,
sv3pt5-146,Moltres,146.0,Fire,Rare,KEIICHIRO ITO,https://images.pokemontcg.io/sv3pt5/146_hires.png,7.5,5.0,1.0,6.6667,B,
sv3pt5-187,Wigglytuff ex,40.0,Colorless,Ultra Rare,Saki Hayashiro,https://images.pokemontcg.io/sv3pt5/187_hires.png,8.5,5.0,0.0,6.6667,B,
sv3pt5-192,Zapdos ex,145.0,Lightning,Ultra Rare,takuyoa,https://images.pokemontcg.io/sv3pt5/192_hires.png,7.5,5.0,1.0,6.6667,B,
sm115-24,Zapdos,145.0,Lightning,Rare Holo,Shin Nagasawa,https://images.pokemontcg.io/sm115/24_hires.png,7.5,5.0,1.0,6.6667,B,
xyp-XY56,Blissey,242.0,Colorless,Promo,Akira Komayama,https://images.pokemontcg.io/xyp/XY56_hires.png,8.5,5.0,0.0,6.6667,B,
sv9-166,Lycanroc,745.0,Fighting,Illustration Rare,GIDORA,https://images.pokemontcg.io/sv9/166_hires.png,8.5,5.0,0.0,6.6667,B,
sm10-28,Torracat,726.0,Fire,Uncommon,tetsuya koizumi,https://images.pokemontcg.io/sm10/28_hires.png,8.5,5.0,0.0,6.6667,B,
ecard2-6,Blissey,242.0,Colorless,Rare,Naoyo Kimura,https://images.pokemontcg.io/ecard2/6_hires.png,8.5,5.0,0.0,6.6667,B,
sm1-33,Shellder,90.0,Water,Common,Midori Harada,https://images.pokemontcg.io/sm1/33_hires.png,7.0,5.0,1.5,6.6667,B,
svp-49,Zapdos ex,145.0,Lightning,Promo,takuyoa,https://images.pokemontcg.io/svp/49_hires.png,7.5,5.0,1.0,6.6667,B,
swsh1-187,Dhelmise V,781.0,Grass,Rare Ultra,Eske Yoshinob,https://images.pokemontcg.io/swsh1/187_hires.png,7.5,5.0,1.0,6.6667,B,
sm115-69,Moltres & Zapdos & Articuno-GX,144.0,Colorless,Rare Rainbow,5ban Graphics,https://images.pokemontcg.io/sm115/69_hires.png,7.5,5.0,1.0,6.6667,B,
ex6-33,Exeggcute,102.0,Psychic,Uncommon,Tomokazu Komiya,https://images.pokemontcg.io/ex6/33_hires.png,7.0,5.0,1.5,6.6667,B,
bw7-40,Dewott,502.0,Water,Uncommon,match,https://images.pokemontcg.io/bw7/40_hires.png,8.5,5.0,0.0,6.6667,B,
swsh9-21,Moltres,146.0,Fire,Rare Holo,otumami,https://images.pokemontcg.io/swsh9/21_hires.png,7.5,5.0,1.0,6.6667,B,
sv1-145,Blissey,242.0,Colorless,Uncommon,chibi,https://images.pokemontcg.io/sv1/145_hires.png,8.5,5.0,0.0,6.6667,B,
hgss1-56,Wigglytuff,40.0,Colorless,Uncommon,Atsuko Nishida,https://images.pokemontcg.io/hgss1/56_hires.png,8.5,5.0,0.0,6.6667,B,
ecard2-H6,Blissey,242.0,Colorless,Rare Holo,Naoyo Kimura,https://images.pokemontcg.io/ecard2/H6_hires.png,8.5,5.0,0.0,6.6667,B,
hgss4-66,Lickitung,108.0,Colorless,Common,Atsuko Nishida,https://images.pokemontcg.io/hgss4/66_hires.png,7.5,5.0,1.0,6.6667,B,
ecard3-34,Wigglytuff,40.0,Colorless,Rare,Hizuki Misono,https://images.pokemontcg.io/ecard3/34_hires.png,8.5,5.0,0.0,6.6667,B,
bw10-72,Porygon,137.0,Colorless,Common,Mitsuhiro Arita,https://images.pokemontcg.io/bw10/72_hires.png,7.5,5.0,1.0,6.6667,B,
sm6-28,Aurorus,699.0,Water,Rare Holo,Suwama Chiaki,https://images.pokemontcg.io/sm6/28_hires.png,8.5,5.0,0.0,6.6667,B,
sv9-18,Meowscarada,908.0,Grass,Rare,kodama,https://images.pokemontcg.io/sv9/18_hires.png,8.5,5.0,0.0,6.6667,B,
smp-SM210,Moltres & Zapdos & Articuno-GX,144.0,Colorless,Promo,HYOGONOSUKE,https://images.pokemontcg.io/smp/SM210_hires.png,7.5,5.0,1.0,6.6667,B,
sv3pt5-145,Zapdos ex,145.0,Lightning,Double Rare,takuyoa,https://images.pokemontcg.io/sv3pt5/145_hires.png,7.5,5.0,1.0,6.6667,B,
ecard2-44,Zapdos,145.0,Lightning,Rare,Hajime Kusajima,https://images.pokemontcg.io/ecard2/44_hires.png,7.5,5.0,1.0,6.6667,B,
base1-16,Zapdos,145.0,Lightning,Rare Holo,Ken Sugimori,https://images.pokemontcg.io/base1/16_hires.png,7.5,5.0,1.0,6.6667,B,
ex14-13,Wigglytuff,40.0,Colorless,Rare Holo,Mitsuhiro Arita,https://images.pokemontcg.io/ex14/13_hires.png,8.5,5.0,0.0,6.6667,B,
base5-48,Porygon,137.0,Colorless,Uncommon,Keiji Kinebuchi,https://images.pokemontcg.io/base5/48_hires.png,7.5,5.0,1.0,6.6667,B,
sm1-48,Bruxish,779.0,Water,Rare,Mizue,https://images.pokemontcg.io/sm1/48_hires.png,7.5,5.0,1.0,6.6667,B,
ex10-69,Porygon,137.0,Colorless,Common,Kagemaru Himeno,https://images.pokemontcg.io/ex10/69_hires.png,7.5,5.0,1.0,6.6667,B,
sm11-161,Lickitung,108.0,Colorless,Common,tetsuya koizumi,https://images.pokemontcg.io/sm11/161_hires.png,7.5,5.0,1.0,6.6667,B,
sm5-70,Passimian,766.0,Fighting,Common,kawayoo,https://images.pokemontcg.io/sm5/70_hires.png,7.5,5.0,1.0,6.6667,B,
dp5-14,Zapdos,145.0,Lightning,Rare Holo,Mitsuhiro Arita,https://images.pokemontcg.io/dp5/14_hires.png,7.5,5.0,1.0,6.6667,B,
ecard1-62,Rapidash,78.0,Fire,Rare,Kagemaru Himeno,https://images.pokemontcg.io/ecard1/62_hires.png,8.5,5.0,0.0,6.6667,B,
bw2-14,Lilligant,549.0,Grass,Uncommon,Shin Nagasawa,https://images.pokemontcg.io/bw2/14_hires.png,8.5,5.0,0.0,6.6667,B,
sm12-182,Bewear,760.0,Colorless,Rare,Akira Komayama,https://images.pokemontcg.io/sm12/182_hires.png,8.5,5.0,0.0,6.6667,B,
swsh2-194,Cinderace VMAX,815.0,Fire,Rare Rainbow,5ban Graphics,https://images.pokemontcg.io/swsh2/194_hires.png,8.5,5.0,0.0,6.6667,B,
sv9-7,Lilligant,549.0,Grass,Common,Jiro Sasumo,https://images.pokemontcg.io/sv9/7_hires.png,8.5,5.0,0.0,6.6667,B,
sv3pt5-202,Zapdos ex,145.0,Lightning,Special Illustration Rare,Shiburingaru,https://images.pokemontcg.io/sv3pt5/202_hires.png,7.5,5.0,1.0,6.6667,B,
svp-33,Meowscarada ex,908.0,Grass,Promo,5ban Graphics,https://images.pokemontcg.io/svp/33_hires.png,8.5,5.0,0.0,6.6667,B,
base2-16,Wigglytuff,40.0,Colorless,Rare Holo,Mitsuhiro Arita,https://images.pokemontcg.io/base2/16_hires.png,8.5,5.0,0.0,6.6667,B,
pl3-149,Moltres,146.0,Fire,Rare Secret,Toshinao Aoki,https://images.pokemontcg.io/pl3/149_hires.png,7.5,5.0,1.0,6.6667,B,
sv1-93,Florges,671.0,Psychic,Uncommon,Haru Akasaka,https://images.pokemontcg.io/sv1/93_hires.png,8.5,5.0,0.0,6.6667,B,
pl1-18,Altaria,334.0,Colorless,Rare,Naoyo Kimura,https://images.pokemontcg.io/pl1/18_hires.png,8.5,5.0,0.0,6.6667,B,
smp-SM159,Zapdos,145.0,Lightning,Promo,Misa Tsutsui,https://images.pokemontcg.io/smp/SM159_hires.png,7.5,5.0,1.0,6.6667,B,
pl3-150,Zapdos,145.0,Lightning,Rare Secret,Toshinao Aoki,https://images.pokemontcg.io/pl3/150_hires.png,7.5,5.0,1.0,6.6667,B,
sv4-140,Altaria ex,334.0,Dragon,Double Rare,Saki Hayashiro,https://images.pokemontcg.io/sv4/140_hires.png,8.5,5.0,0.0,6.6667,B,
sv4-142,Porygon,137.0,Colorless,Common,Taiga Kayama,https://images.pokemontcg.io/sv4/142_hires.png,7.5,5.0,1.0,6.6667,B,
xy9-23,Shellder,90.0,Water,Common,Kouki Saitou,https://images.pokemontcg.io/xy9/23_hires.png,7.0,5.0,1.5,6.6667,B,
hsp-HGSS22,Porygon,137.0,Colorless,Promo,TOKIYA,https://images.pokemontcg.io/hsp/HGSS22_hires.png,7.5,5.0,1.0,6.6667,B,
xy10-9,Moltres,146.0,Fire,Rare,OOYAMA,https://images.pokemontcg.io/xy10/9_hires.png,7.5,5.0,1.0,6.6667,B,
sm8-153,Blissey,242.0,Colorless,Rare Holo,MAHOU,https://images.pokemontcg.io/sm8/153_hires.png,8.5,5.0,0.0,6.6667,B,
sm10-152,Lickitung,108.0,Colorless,Common,Yukiko Baba,https://images.pokemontcg.io/sm10/152_hires.png,7.5,5.0,1.0,6.6667,B,
sm10-154,Porygon,137.0,Colorless,Common,Ayaka Yoshida,https://images.pokemontcg.io/sm10/154_hires.png,7.5,5.0,1.0,6.6667,B,
sm10-155,Porygon,137.0,Colorless,Common,Suwama Chiaki,https://images.pokemontcg.io/sm10/155_hires.png,7.5,5.0,1.0,6.6667,B,
sm8-67,Primarina,730.0,Water,Rare,Shin Nagasawa,https://images.pokemontcg.io/sm8/67_hires.png,8.5,5.0,0.0,6.6667,B,
sm12-24,Rapidash,78.0,Fire,Uncommon,Misa Tsutsui,https://images.pokemontcg.io/sm12/24_hires.png,8.5,5.0,0.0,6.6667,B,
sm3-76,Lycanroc,745.0,Fighting,Rare,Masakazu Fukuda,https://images.pokemontcg.io/sm3/76_hires.png,8.5,5.0,0.0,6.6667,B,
bw1-30,Dewott,502.0,Water,Uncommon,5ban Graphics,https://images.pokemontcg.io/bw1/30_hires.png,8.5,5.0,0.0,6.6667,B,
me2-77,Wigglytuff,40.0,Colorless,Uncommon,En Morikura,https://images.pokemontcg.io/me2/77_hires.png,8.5,5.0,0.0,6.6667,B,
sm4-4,Exeggcute,102.0,Grass,Common,Kouki Saitou,https://images.pokemontcg.io/sm4/4_hires.png,7.0,5.0,1.5,6.6667,B,
sv1-99,Dachsbun,927.0,Psychic,Uncommon,You Iribi,https://images.pokemontcg.io/sv1/99_hires.png,8.5,5.0,0.0,6.6667,B,
swshp-SWSH185,Moltres,146.0,Fire,Promo,Shinji Kanda,https://images.pokemontcg.io/swshp/SWSH185_hires.png,7.5,5.0,1.0,6.6667,B,
me2-105,Wigglytuff,40.0,Colorless,Illustration Rare,REND,https://images.pokemontcg.io/me2/105_hires.png,8.5,5.0,0.0,6.6667,B,
xy12-42,Zapdos,145.0,Lightning,Rare Holo,Ken Sugimori,https://images.pokemontcg.io/xy12/42_hires.png,7.5,5.0,1.0,6.6667,B,
sv4-232,Altaria ex,334.0,Dragon,Ultra Rare,Saki Hayashiro,https://images.pokemontcg.io/sv4/232_hires.png,8.5,5.0,0.0,6.6667,B,
sma-SV3,Dartrix,723.0,Grass,Rare Shiny,Shigenori Negishi,https://images.pokemontcg.io/sma/SV3_hires.png,8.5,5.0,0.0,6.6667,B,
sv4-253,Altaria ex,334.0,Dragon,Special Illustration Rare,Jiro Sasumo,https://images.pokemontcg.io/sv4/253_hires.png,8.5,5.0,0.0,6.6667,B,
bw7-152,Altaria,334.0,Dragon,Rare Secret,5ban Graphics,https://images.pokemontcg.io/bw7/152_hires.png,8.5,5.0,0.0,6.6667,B,
hgss1-36,Blissey,242.0,Colorless,Uncommon,Kanako Eo,https://images.pokemontcg.io/hgss1/36_hires.png,8.5,5.0,0.0,6.6667,B,
swsh2-150,Bewear,760.0,Colorless,Uncommon,Ryuta Fuse,https://images.pokemontcg.io/swsh2/150_hires.png,8.5,5.0,0.0,6.6667,B,
swsh4-19,Dhelmise,781.0,Grass,Uncommon,Masakazu Fukuda,https://images.pokemontcg.io/swsh4/19_hires.png,7.5,5.0,1.0,6.6667,B,
dp7-22,Rapidash,78.0,Fire,Rare,Suwama Chiaki,https://images.pokemontcg.io/dp7/22_hires.png,8.5,5.0,0.0,6.6667,B,
swsh10-20,Dartrix,723.0,Grass,Uncommon,0313,https://images.pokemontcg.io/swsh10/20_hires.png,8.5,5.0,0.0,6.6667,B,
swsh10-22,Rapidash,78.0,Fire,Rare,Ligton,https://images.pokemontcg.io/swsh10/22_hires.png,8.5,5.0,0.0,6.6667,B,
base4-48,Lickitung,108.0,Colorless,Uncommon,Mitsuhiro Arita,https://images.pokemontcg.io/base4/48_hires.png,7.5,5.0,1.0,6.6667,B,
sm8-138,Granbull,210.0,Fairy,Rare,Shin Nagasawa,https://images.pokemontcg.io/sm8/138_hires.png,8.0,5.0,0.5,6.6667,B,
smp-SM143,Moltres,146.0,Fire,Promo,Hitoshi Ariga,https://images.pokemontcg.io/smp/SM143_hires.png,7.5,5.0,1.0,6.6667,B,
sv4pt5-23,Exeggcute,102.0,Psychic,Common,Kariya,https://images.pokemontcg.io/sv4pt5/23_hires.png,7.0,5.0,1.5,6.6667,B,
pl1-80,Lickitung,108.0,Colorless,Common,Yuka Morii,https://images.pokemontcg.io/pl1/80_hires.png,7.5,5.0,1.0,6.6667,B,
ecard3-46,Abra,63.0,Psychic,Common,Keiko Fukuyama,https://images.pokemontcg.io/ecard3/46_hires.png,7.5,5.0,1.0,6.6667,B,
svp-157,Zapdos,145.0,Lightning,Promo,,https://images.pokemontcg.io/svp/157_hires.png,7.5,5.0,1.0,6.6667,B,
svp-163,Cinderace ex,815.0,Fire,Promo,,https://images.pokemontcg.io/svp/163_hires.png,8.5,5.0,0.0,6.6667,B,
sv8pt5-1,Exeggcute,102.0,Grass,Common,,https://images.pokemontcg.io/sv8pt5/1_hires.png,7.0,5.0,1.5,6.6667,B,
sm3-75,Lycanroc,745.0,Fighting,Rare Holo,Shin Nagasawa,https://images.pokemontcg.io/sm3/75_hires.png,8.5,5.0,0.0,6.6667,B,
swsh1-9,Dhelmise V,781.0,Grass,Rare Holo V,Eske Yoshinob,https://images.pokemontcg.io/swsh1/9_hires.png,7.5,5.0,1.0,6.6667,B,
sv4pt5-39,Dachsbun,927.0,Psychic,Uncommon,You Iribi,https://images.pokemontcg.io/sv4pt5/39_hires.png,8.5,5.0,0.0,6.6667,B,
smp-SM145,Zapdos,145.0,Lightning,Promo,Hitoshi Ariga,https://images.pokemontcg.io/smp/SM145_hires.png,7.5,5.0,1.0,6.6667,B,
sm6-76,Lycanroc,745.0,Fighting,Rare,Megumi Mizutani,https://images.pokemontcg.io/sm6/76_hires.png,8.5,5.0,0.0,6.6667,B,
ex8-1,Altaria,334.0,Colorless,Rare Holo,Kyoko Umemoto,https://images.pokemontcg.io/ex8/1_hires.png,8.5,5.0,0.0,6.6667,B,
swsh10-42,Dewott,502.0,Water,Uncommon,Mina Nakai,https://images.pokemontcg.io/swsh10/42_hires.png,8.5,5.0,0.0,6.6667,B,
det1-16,Lickitung,108.0,Colorless,Common,MPC Film,https://images.pokemontcg.io/det1/16_hires.png,7.5,5.0,1.0,6.6667,B,
sm5-1,Exeggcute,102.0,Grass,Common,kawayoo,https://images.pokemontcg.io/sm5/1_hires.png,7.0,5.0,1.5,6.6667,B,
me2pt5-38,Cinderace ex,815.0,Fire,Double Rare,5ban Graphics,https://images.scrydex.com/pokemon/me2pt5-38/large,8.5,5.0,0.0,6.6667,B,
ecard2-103,Porygon,137.0,Colorless,Common,Masako Yamashita,https://images.pokemontcg.io/ecard2/103_hires.png,7.5,5.0,1.0,6.6667,B,
sv4pt5-161,Dachsbun,927.0,Psychic,Shiny Rare,Sanosuke Sakuma,https://images.pokemontcg.io/sv4pt5/161_hires.png,8.5,5.0,0.0,6.6667,B,
sm1-25,Torracat,726.0,Fire,Uncommon,TOKIYA,https://images.pokemontcg.io/sm1/25_hires.png,8.5,5.0,0.0,6.6667,B,
base6-75,Exeggcute,102.0,Grass,Common,Mitsuhiro Arita,https://images.pokemontcg.io/base6/75_hires.png,7.0,5.0,1.5,6.6667,B,
ex11-80,Porygon,137.0,Colorless,Common,Hisao Nakamura,https://images.pokemontcg.io/ex11/80_hires.png,7.5,5.0,1.0,6.6667,B,
g1-19,Shellder,90.0,Water,Common,Naoyo Kimura,https://images.pokemontcg.io/g1/19_hires.png,7.0,5.0,1.5,6.6667,B,
sv4pt5-147,Wigglytuff,40.0,Psychic,Shiny Rare,Kagemaru Himeno,https://images.pokemontcg.io/sv4pt5/147_hires.png,8.5,5.0,0.0,6.6667,B,
xyp-XY127,Moltres,146.0,Fire,Promo,OOYAMA,https://images.pokemontcg.io/xyp/XY127_hires.png,7.5,5.0,1.0,6.6667,B,
ecard1-129,Shellder,90.0,Water,Common,Sumiyoshi Kizuki,https://images.pokemontcg.io/ecard1/129_hires.png,7.0,5.0,1.5,6.6667,B,
ecard3-H20,Moltres,146.0,Fire,Rare Holo,Kouki Saitou,https://images.pokemontcg.io/ecard3/H20_hires.png,7.5,5.0,1.0,6.6667,B,
smp-SM118,Lycanroc,745.0,Fighting,Promo,sui,https://images.pokemontcg.io/smp/SM118_hires.png,8.5,5.0,0.0,6.6667,B,
